well_id,lat,lon,district,taluka,specific_yield,sy_source,village,aquifer_type,well_depth,n_observations,first_obs,last_obs
MHee59e13bc1,18.6267,76.6292,Latur,Renapur,0.02,nearest_well,Pangaon,Unconfined,9.21,85,2000-01-15,2023-05-15
MH09d9ae0319,18.6708,76.8333,Latur,Ahmadpur,0.02,nearest_well,Patoda,Unconfined,10.0,81,2000-01-15,2023-05-15
MH80fa1098d1,18.5167,76.6,Latur,Renapur,0.02,nearest_well,Renapur,Unconfined,11.95,66,2000-01-15,2023-05-15
MH1c8541d155,18.9319,72.8311,Mumbai City,Mumbai,0.02,measured,Bombay (Church Gate),Unconfined,4.4,85,2000-01-15,2023-05-15
MH206e37c91c,18.8967,72.8111,Mumbai City,Mumbai,0.02,district_modal,Colaba (Dandi),Unconfined,5.04,73,2000-01-15,2023-05-15
MHf2c3aaa3b0,19.025,72.8444,Mumbai City,Mumbai,0.02,district_modal,Mahim,Unconfined,5.8,76,2000-08-15,2023-05-15
MHc0915043f4,19.1353,72.8872,Mumbai Suburban,Mumbai (Suburban),0.02,measured,A.M.C. Colony,Unconfined,14.0,84,2000-01-15,2023-05-15
MHcb0d662b74,20.9944,78.925,Nagpur,Hingna,0.02,district_modal,Amgaon,Unconfined,8.1,47,2010-05-15,2023-05-15
MHed27ec4197,20.775,79.0125,Nagpur,Umred,0.02,district_modal,Bela,Unconfined,30.0,59,2000-01-15,2023-01-15
MH35f13b7893,20.8833,78.975,Nagpur,Nagpur (Rural),0.02,measured,Borkhedi,Unconfined,10.5,86,2000-01-15,2023-05-15
MH15938ea15c,21.2833,79.3417,Nagpur,Mauda,0.023,measured,Chacher,Unconfined,13.26,85,2000-01-15,2023-05-15
MH073bc6a4ba,21.2667,78.7583,Nagpur,Katol,0.02,measured,Chargaon (Punarwasi),Unconfined,11.0,84,2000-01-15,2023-05-15
MHb9f0c437aa,21.3028,78.9139,Nagpur,Kalameshwar,0.02,district_modal,Dhapewada Ew,Unconfined,15.32,45,2010-11-15,2023-05-15
MH4f6bf9c962,20.9917,79.0333,Nagpur,Hingna,0.02,district_modal,Gumgaon,Unconfined,10.43,67,2000-01-15,2018-05-15
MH284dff9d44,21.2333,78.9167,Nagpur,Kalameshwar,0.023,measured,Kalmeshwar,Unconfined,11.75,84,2000-01-15,2023-05-15
MH039b8808a2,21.2083,79.2083,Nagpur,Kamptee,0.02,district_modal,Kamptee,Unconfined,14.5,66,2005-05-15,2023-05-15
MH02402f833f,20.9333,78.85,Nagpur,Hingna,0.02,measured,Kanholi Bara,Unconfined,10.5,83,2000-01-15,2023-05-15
MH7da42f83bf,21.4597,78.8764,Nagpur,Savner,0.13,measured,Kelod,Unconfined,17.0,85,2000-01-15,2023-05-15
MHacd4cf06d9,21.2417,79.5458,Nagpur,Mauda,0.02,district_modal,Khat,Unconfined,10.5,72,2000-01-15,2023-05-15
MH66681e7f43,21.45,78.9667,Nagpur,Savner,0.02,measured,Khubala,Unconfined,12.35,85,2000-01-15,2023-01-15
MHde21a3e22b,21.1333,78.65,Nagpur,Katol,0.02,district_modal,Kondhali,Unconfined,15.0,56,2000-01-15,2023-05-15
MH9552f1f1e4,21.2528,79.08,Nagpur,Kamptee,0.02,district_modal,Koradi,Unconfined,5.37,67,2005-05-15,2023-05-15
MH09993a7e5d,21.4194,79.0383,Nagpur,Savner,0.02,measured,Kothulna,Unconfined,13.3,86,2000-01-15,2023-05-15
MH118151ac1a,21.0125,79.3528,Nagpur,Kuhi,0.02,district_modal,Kuhi,-,11.17,47,2000-01-15,2014-05-15
MH2216f8db53,20.8667,79.2194,Nagpur,Umred,0.02,district_modal,Makardhokda,Unconfined,10.23,81,2000-01-15,2023-05-15
MH6ae05e86c6,20.8742,79.2094,Nagpur,Umred,0.02,district_modal,Makardhokda,Unconfined,40.0,43,2011-08-15,2023-05-15
MH22409a041d,21.1417,78.7625,Nagpur,Kalameshwar,0.02,district_modal,Mohpa,Unconfined,15.32,44,2010-05-15,2023-05-15
MHa9e2cae8e3,21.5667,79.0167,Nagpur,Parseoni,0.02,district_modal,Nagalwadi,Unconfined,13.5,84,2000-01-15,2023-05-15
MHf704508ce3,21.1264,79.1056,Nagpur,Nagpur (Rural),0.02,district_modal,Ngpur City,Unconfined,12.0,62,2005-05-15,2023-01-15
MHd773203e44,21.1306,79.0639,Nagpur,Nagpur (Rural),0.02,measured,Nagpur City,Unconfined,11.05,83,2000-01-15,2023-01-15
MH5b2b83016d,20.8028,79.4286,Nagpur,Bhiwapur,0.02,district_modal,Nawegaon (Deshmukh),Unconfined,13.9,79,2000-01-15,2023-05-15
MH236941dd8e,21.3667,79.1833,Nagpur,Parseoni,0.023,measured,Nayakund,Unconfined,18.2,84,2000-08-15,2023-05-15
MH7a6e570804,21.0333,79.1667,Nagpur,Umred,0.02,measured,Panchgaon,-,9.0,82,2000-01-15,2023-05-15
MHb3ec1dea47,21.55,79.1667,Nagpur,Parseoni,0.023,measured,Parseoni,Unconfined,13.9,81,2000-01-15,2023-05-15
MHadf6bc8417,21.4,79.3,Nagpur,Parseoni,0.023,measured,Ramtek,Unconfined,12.45,84,2000-01-15,2023-05-15
MH79fb54126d,21.3897,78.9406,Nagpur,Savner,0.02,district_modal,Saoner,Unconfined,15.6,40,2012-11-15,2023-05-15
MH2f8fe6fb6d,21.1333,78.8,Nagpur,Hingna,0.02,measured,Sathnaori,Unconfined,18.0,85,2000-05-15,2023-05-15
MH8be3b8e6f1,21.3625,78.6258,Nagpur,Katol,0.02,district_modal,Sonoli,Unconfined,25.3,42,2011-08-15,2023-05-15
MH707266a838,20.85,79.3333,Nagpur,Umred,0.02,district_modal,Umrer,Unconfined,10.9,79,2000-01-15,2023-05-15
MH6900b68b05,20.95,79.2167,Nagpur,Umred,0.02,district_modal,Uti,Unconfined,5.55,78,2000-01-15,2023-05-15
MHcd26f966ec,21.3333,79.2167,Nagpur,Parseoni,0.023,measured,Wagholi,Unconfined,12.4,87,2000-01-15,2023-05-15
MH95f9e384fb,21.1417,78.9333,Nagpur,Kalameshwar,0.02,measured,Wardhamna,Unconfined,8.0,83,2000-01-15,2023-05-15
MH9c496f77e0,18.5917,77.5083,Nanded,Deglur,0.02,nearest_well,Atkali,Unconfined,31.65,50,2000-01-15,2023-01-15
MHc7889ab97d,19.2333,77.4333,Nanded,Nanded,0.02,nearest_well,Barad,Unconfined,13.4,80,2000-01-15,2023-05-15
MHb38edbbbaf,19.2167,77.6833,Nanded,Bhokar,0.02,nearest_well,Bhokar,Unconfined,13.8,80,2000-01-15,2023-01-15
MH99253664f9,19.5333,78.2333,Nanded,Kinwat,0.02,nearest_well,Chikhli Chota,Unconfined,8.0,57,2000-01-15,2020-01-15
MH9bd0c8cc5e,19.2889,77.6639,Nanded,Hadgaon,0.02,nearest_well,Dhawari Buzurg,Unconfined,10.0,80,2000-01-15,2023-05-15
MH446adfad6a,19.4239,77.6344,Nanded,Hadgaon,0.02,nearest_well,Dorli,Unconfined,8.0,79,2000-01-15,2023-05-15
MH6a7fb2951e,19.4167,77.8667,Nanded,Hadgaon,0.02,nearest_well,Himayat Nagar,-,11.1,57,2000-01-15,2019-11-15
MH69f76e4f39,19.4167,78.0167,Nanded,Kinwat,0.02,nearest_well,Islapur,Unconfined,9.8,73,2000-01-15,2022-11-15
MH9c8047dfa4,18.6561,77.1833,Nanded,Mukhed,0.02,nearest_well,Jamb Buzurg,Unconfined,14.0,81,2000-01-15,2023-05-15
MHc4407a8386,19.3417,78.0833,Nanded,Kinwat,0.02,nearest_well,Jhalakwadi,Unconfined,6.4,80,2000-01-15,2023-05-15
MH8a522f5a17,19.675,78.1833,Nanded,Kinwat,0.02,nearest_well,Kamtala,Unconfined,11.0,82,2000-01-15,2023-05-15
MH266018e5a8,19.2819,77.4625,Nanded,Nanded,0.02,nearest_well,Lahan,Unconfined,9.75,81,2000-01-15,2023-05-15
MH7f706c1f02,19.875,77.95,Nanded,Kinwat,0.02,nearest_well,Lakmapur,Unconfined,7.5,74,2000-01-15,2022-11-15
MH10dd30d48c,19.8056,77.9222,Nanded,Kinwat,0.02,nearest_well,Mahur,Unconfined,10.0,59,2000-01-15,2017-05-15
MH72e026e899,18.8167,77.0167,Nanded,Kandhar,0.02,nearest_well,Malegaon (I),Unconfined,5.7,67,2000-01-15,2021-08-15
MHfe862b1395,19.3111,77.3167,Nanded,Nanded,0.02,nearest_well,Malegaon (Ii),Unconfined,14.34,79,2000-01-15,2023-05-15
MHba0acc7a8d,18.4833,77.3667,Nanded,Mukhed,0.02,nearest_well,Mukrambad (Kharka),Unconfined,9.68,72,2000-01-15,2021-01-15
MH3ffe797bb8,19.2125,77.6992,Nanded,Bhokar,0.02,nearest_well,Nagapur,Unconfined,11.85,76,2000-01-15,2023-05-15
MHdba4762ece,18.85,77.5333,Nanded,Biloli,0.02,nearest_well,Naigaon,Unconfined,10.45,77,2000-01-15,2022-08-15
MH7e71fe4c7a,18.8097,77.5333,Nanded,Biloli,0.02,nearest_well,Narsi,Unconfined,8.5,83,2000-01-15,2023-05-15
MH8528ccd072,19.2333,77.6333,Nanded,Bhokar,0.02,nearest_well,Narwat,Unconfined,15.31,84,2000-01-15,2023-05-15
MH81635ede2b,18.6417,77.4458,Nanded,Mukhed,0.02,nearest_well,Pala,Unconfined,7.2,68,2000-01-15,2022-11-15
MHdf3cbdd646,19.1333,77.4167,Nanded,Nanded,0.02,nearest_well,Sikarghat (Amdura),Unconfined,32.5,82,2000-01-15,2023-05-15
MHd7f969f260,19.3708,77.6167,Nanded,Hadgaon,0.02,nearest_well,Tamsa,Unconfined,36.0,50,2000-01-15,2023-05-15
MHaf2b463b21,19.85,78.2,Nanded,Kinwat,0.02,nearest_well,Unkeshwar,Unconfined,5.0,77,2000-01-15,2023-05-15
MHa469d3d994,19.4333,77.4833,Nanded,Hadgaon,0.02,nearest_well,Waranga,Unconfined,11.0,82,2000-01-15,2023-05-15
MHb64e3c64cd,21.5619,74.0158,Nandurbar,Akkalkuwa,0.02,nearest_well,Akkalkuva,Unconfined,13.0,83,2000-01-15,2023-05-15
MH35a722d604,21.3083,74.0917,Nandurbar,Nawapur,0.02,nearest_well,Bhadavad,Unconfined,9.35,78,2000-01-15,2023-01-15
MH2f456b5c92,21.825,74.2125,Nandurbar,Akrani,0.02,nearest_well,Dhadgaon June,Unconfined,78.0,58,2000-08-15,2023-05-15
MH7a1081f1c9,21.5333,73.9333,Nandurbar,Akkalkuwa,0.02,nearest_well,Khapar,Unconfined,13.0,72,2000-01-15,2022-11-15
MHe2d90c7194,21.4153,74.1306,Nandurbar,Nandurbar,0.02,nearest_well,Loy,Unconfined,9.0,82,2000-01-15,2023-05-15
MH6e3b292de1,21.3619,74.2464,Nandurbar,Nandurbar,0.02,nearest_well,Nandurbar,Unconfined,10.77,83,2000-01-15,2023-05-15
MH961b28b41d,21.1639,73.7806,Nandurbar,Nawapur,0.02,nearest_well,Nawapur,Unconfined,13.6,79,2000-01-15,2023-05-15
MHcb35ae890a,21.35,74.4,Nandurbar,Nandurbar,0.02,nearest_well,Ranala,Unconfined,10.6,80,2000-01-15,2022-11-15
MH09da369c85,21.0667,73.8325,Nandurbar,Nawapur,0.02,nearest_well,Vadkolambi,Unconfined,10.53,71,2000-01-15,2023-05-15
MH4e792e8b39,21.1833,73.9667,Nandurbar,Nawapur,0.02,nearest_well,Viasarwadi,Unconfined,13.8,74,2000-01-15,2023-05-15
MH48960fae74,19.8447,74.0833,Nashik,Sinnar,0.02,nearest_well,Bargaon Pimpri,Unconfined,9.0,46,2009-11-15,2023-01-15
MH12421cd79d,20.2042,73.6792,Nashik,Dindori,0.02,nearest_well,Chachadgaon,Unconfined,10.1,79,2000-01-15,2023-05-15
MHc5c0971350,20.2583,74.2375,Nashik,Chandvad,0.02,nearest_well,Chandwad,Unconfined,12.1,75,2000-01-15,2023-05-15
MHbdc8e6f42a,20.6,74.6333,Nashik,Malegaon,0.02,nearest_well,Chikhalohol,Unconfined,10.75,77,2000-05-15,2023-05-15
MHa51142f3d1,20.5333,74.5667,Nashik,Malegaon,0.02,nearest_well,Dabhadi,Unconfined,7.0,70,2000-01-15,2023-01-15
MH94e8570c1e,20.2833,74.4458,Nashik,Chandvad,0.02,nearest_well,Dahigaon,Semi-confined,45.0,55,2000-01-15,2023-01-15
MH344387c89f,20.5333,74.6917,Nashik,Malegaon,0.02,nearest_well,Dahiwal,Unconfined,15.55,71,2000-01-15,2023-05-15
MH1d27cf33ba,20.5417,73.8272,Nashik,Kalwan,0.02,nearest_well,Dalwat,Unconfined,8.5,78,2000-01-15,2023-01-15
MH3a73759ac6,19.9,73.8167,Nashik,Nashik,0.02,nearest_well,Deolali,Unconfined,8.44,75,2000-01-15,2023-05-15
MH7db9cd7192,20.075,73.6125,Nashik,Nashik,0.02,nearest_well,Dhundegaon,Unconfined,14.0,79,2000-01-15,2023-05-15
MH202bff19b1,20.2,73.8167,Nashik,Dindori,0.02,nearest_well,Dindori,Unconfined,15.0,78,2000-05-15,2023-05-15
MH81caf5f20b,20.0833,73.6667,Nashik,Nashik,0.02,nearest_well,Gangawadi,Unconfined,11.42,70,2000-01-15,2023-01-15
MH0ba7adbd47,20.1,73.3833,Nashik,Peint,0.02,nearest_well,Harsul,Unconfined,6.8,82,2000-01-15,2023-05-15
MH8d43cb13b1,19.695,73.5708,Nashik,Igatpuri,0.02,nearest_well,Igatpuri,Unconfined,30.0,53,2000-01-15,2023-01-15
MH57562e36fa,20.0639,74.1111,Nashik,Niphad,0.02,nearest_well,Jalgaon,Unconfined,11.25,68,2000-01-15,2023-01-15
MHa3a45d1cac,20.6639,74.6778,Nashik,Malegaon,0.02,nearest_well,Jhodga,Unconfined,8.15,74,2000-01-15,2022-11-15
MH2a074d20fa,20.6333,74.5417,Nashik,Malegaon,0.02,nearest_well,Karanjagavan,Unconfined,10.2,79,2000-01-15,2023-01-15
MH92dfd95779,20.2542,73.585,Nashik,Peint,0.02,nearest_well,Karanjali,Unconfined,4.7,77,2000-01-15,2023-05-15
MH1a442e3727,19.7167,73.6333,Nashik,Igatpuri,0.02,nearest_well,Khambale,Unconfined,7.25,67,2000-01-15,2023-05-15
MH7fd40c436f,20.2917,74.6708,Nashik,Nandgaon,0.02,nearest_well,Kokanwadi,Unconfined,9.0,79,2000-01-15,2022-11-15
MH985c1890f7,20.0694,73.5306,Nashik,Nashik,0.02,nearest_well,Kona,Unconfined,9.0,79,2000-01-15,2023-01-15
MH39a93e9ed1,20.5556,74.3486,Nashik,Baglan,0.02,nearest_well,Lakhmapur,Unconfined,30.6,60,2001-11-15,2021-01-15
MHaf4d6ed3c5,20.0467,73.8078,Nashik,Nashik,0.02,nearest_well,Mhasrul,Unconfined,11.0,81,2000-01-15,2023-05-15
MH094fc74765,19.8083,73.6542,Nashik,Igatpuri,0.02,nearest_well,Mukhane,Unconfined,7.0,67,2000-01-15,2022-01-15
MHe4ef5230ff,20.1767,73.7,Nashik,Dindori,0.02,nearest_well,Nalegaon,Unconfined,12.0,79,2000-01-15,2023-01-15
MH3850a6c680,20.3083,74.6583,Nashik,Nandgaon,0.02,nearest_well,Nandgaon,Unconfined,10.0,82,2000-01-15,2023-01-15
MHc710d2f2f8,19.7167,74.1333,Nashik,Sinnar,0.02,nearest_well,Nandur Shirgate,Unconfined,10.0,79,2000-01-15,2023-01-15
MH8098825999,20.2603,73.5083,Nashik,Peint,0.02,nearest_well,Peinth,Unconfined,8.0,83,2000-01-15,2023-05-15
MH65a37d8e83,20.1708,73.9833,Nashik,Niphad,0.02,nearest_well,Pimpalgaon Baswant,Unconfined,11.62,84,2000-01-15,2023-05-15
MHa9c6ba5eda,19.8889,73.6958,Nashik,Nashik,0.02,nearest_well,Raigarh Nagar,Unconfined,7.47,77,2000-01-15,2023-05-15
MH0bcfd4b4ab,20.0708,74.0917,Nashik,Niphad,0.02,nearest_well,Raslapur,Unconfined,9.0,82,2000-01-15,2023-05-15
MH1cd733c7ad,20.6333,74.4042,Nashik,Malegaon,0.02,nearest_well,Ravalgaon,Unconfined,9.62,79,2000-01-15,2022-11-15
MHd5316f5b90,20.5333,74.3833,Nashik,Baglan,0.02,nearest_well,Ravalgaon,Semi-confined,90.0,50,2000-08-15,2023-01-15
MHca23b0a192,20.6,74.2042,Nashik,Baglan,0.02,nearest_well,Satana,Unconfined,21.0,82,2000-01-15,2023-01-15
MH18f4b38732,20.3575,74.4611,Nashik,Malegaon,0.02,nearest_well,Savargaon,Unconfined,7.8,74,2000-01-15,2023-05-15
MH7a19f9d5e4,19.8333,74.0,Nashik,Sinnar,0.02,nearest_well,Sinnar,Unconfined,12.45,82,2000-01-15,2023-05-15
MHc76b1f3e94,20.3,74.1167,Nashik,Chandvad,0.02,nearest_well,Sogras,Unconfined,10.75,78,2000-01-15,2023-05-15
MH8ceabd1516,20.5211,74.2,Nashik,Baglan,0.02,nearest_well,Thengode,Semi-confined,50.0,73,2000-01-15,2023-01-15
MH1f3fd83090,20.7417,74.5608,Nashik,Malegaon,0.02,nearest_well,Tinghri,Unconfined,30.0,70,2000-08-15,2023-01-15
MHb45daaad9d,20.775,74.1333,Nashik,Baglan,0.02,nearest_well,Toharabad,Unconfined,17.73,61,2000-01-15,2023-05-15
MH476728904f,19.9542,73.525,Nashik,Nashik,0.02,nearest_well,Trimbakeswar,Unconfined,9.0,80,2000-01-15,2023-01-15
MH9af62c89d9,20.3292,73.8833,Nashik,Dindori,0.02,nearest_well,Vani,Unconfined,8.07,70,2000-01-15,2023-01-15
MH99cf7229c2,19.6333,73.7333,Nashik,Igatpuri,0.02,nearest_well,Vasali,Unconfined,16.0,79,2000-01-15,2022-11-15
MHf6072e277e,20.1083,74.225,Nashik,Niphad,0.02,nearest_well,Vinchur,Semi-confined,45.0,45,2000-08-15,2023-01-15
MH8b42889d68,18.4333,75.4167,Osmanabad,Paranda,0.02,nearest_well,Anala,Unconfined,10.0,72,2000-01-15,2023-01-15
MH617a753f7c,18.4667,75.6583,Osmanabad,Bhum,0.02,nearest_well,Bhum,-,13.15,40,2000-01-15,2011-01-15
MH9d7fb27ef1,18.3739,76.1028,Osmanabad,Osmanabad,0.02,nearest_well,Dhoki,Unconfined,13.0,83,2000-01-15,2023-05-15
MHf6f41180a6,17.7639,76.1394,Osmanabad,Tuljapur,0.02,nearest_well,Itkal,Semi-confined,75.0,58,2000-01-15,2023-05-15
MH4243615cdf,18.4931,75.4722,Osmanabad,Paranda,0.02,nearest_well,Kukadgaon,Unconfined,11.0,74,2000-01-15,2023-05-15
MHf4b50201e0,17.9917,76.3306,Osmanabad,Umarga,0.02,nearest_well,Lohara Buzurg,Unconfined,13.05,84,2000-01-15,2023-05-15
MHee9aff44e6,18.4833,75.9333,Osmanabad,Kalamb,0.02,nearest_well,Massa (Khurd),Unconfined,8.1,66,2000-01-15,2023-01-15
MH6eb5a20cc6,17.975,76.1597,Osmanabad,Tuljapur,0.02,nearest_well,Mouje Barul,Unconfined,11.25,84,2000-01-15,2023-05-15
MHb7b5181fe6,18.5583,75.5389,Osmanabad,Bhum,0.02,nearest_well,Pathrud,Unconfined,10.0,43,2005-05-15,2023-01-15
MH172f846586,18.2167,75.5333,Osmanabad,Paranda,0.02,nearest_well,Pimpalwandi,Unconfined,10.1,78,2000-01-15,2023-05-15
MH67c470028a,18.2,76.0833,Osmanabad,Osmanabad,0.02,nearest_well,Sancha,Unconfined,7.02,65,2000-01-15,2023-05-15
MH9b679c146b,18.3708,75.425,Osmanabad,Paranda,0.02,nearest_well,Sonari,Unconfined,10.0,83,2000-01-15,2023-05-15
MHa41e77c2bd,18.0333,76.2167,Osmanabad,Osmanabad,0.02,nearest_well,Takiwiki,Unconfined,12.0,78,2000-01-15,2023-05-15
MHbb94b16799,17.8333,76.6833,Osmanabad,Umarga,0.02,nearest_well,Turori,Unconfined,13.4,82,2000-01-15,2023-05-15
MHc11d26eb2a,18.1208,76.0806,Osmanabad,Osmanabad,0.02,nearest_well,Vadgaon Siddheswar,Unconfined,12.6,81,2000-01-15,2023-05-15
MH23deb7ae62,18.5178,75.6958,Osmanabad,Bhum,0.02,nearest_well,Wakwad,Unconfined,13.0,79,2000-01-15,2023-01-15
MH09c5122993,18.325,75.9639,Osmanabad,Osmanabad,0.02,nearest_well,Yedshi,Unconfined,10.7,60,2000-01-15,2023-01-15
MH2b15dbaa82,19.4667,72.7728,Palghar,Vasai,0.02,measured,Vasai,Unconfined,7.3,83,2000-01-15,2022-11-15
MH43c2fe7950,19.425,72.7833,Palghar,Vasai,0.02,measured,Vasai,Unconfined,4.45,81,2000-01-15,2022-11-15
MH72d44ba1d9,19.9833,72.7333,Palghar,Dahanu,0.02,district_modal,Dahanu,Unconfined,5.65,65,2000-01-15,2022-11-15
MH00b6d46dcb,20.075,72.925,Palghar,Dahanu,0.02,measured,Dapchari Takarpada,Unconfined,8.65,83,2000-01-15,2022-11-15
MHb1dfeae92e,19.7,72.8167,Palghar,Palghar,0.02,district_modal,Chahade,Unconfined,8.85,78,2000-01-15,2022-01-15
MH1e6e11b571,19.6139,72.9167,Palghar,Palghar,0.02,district_modal,Ganje,Unconfined,3.9,77,2000-01-15,2022-01-15
MHec5e8eaa96,19.9444,72.8667,Palghar,Dahanu,0.02,measured,Gunjad,Unconfined,6.75,83,2000-01-15,2022-11-15
MHd657c9b29f,19.3792,72.7917,Palghar,Vasai,0.02,measured,Vasai,Unconfined,7.4,82,2000-01-15,2022-11-15
MH5651f6348d,20.2069,72.8861,Palghar,Talasari,0.02,measured,Kajli,Unconfined,7.25,81,2000-01-15,2022-11-15
MHb98e659339,19.9167,72.95,Palghar,Dahanu,0.02,measured,Kasa,Unconfined,8.5,83,2000-01-15,2022-11-15
MHd18314e889,19.4833,72.85,Palghar,Vasai,0.02,district_modal,Vasai,Unconfined,5.0,74,2000-01-15,2022-05-15
MH4a61a884ee,19.8,73.4,Palghar,Mokhada,0.02,district_modal,Khodala,Unconfined,4.9,79,2000-01-15,2022-11-15
MH31c2e7199c,19.7208,72.9083,Palghar,Palghar,0.02,district_modal,Manor,-,7.35,46,2000-01-15,2013-01-15
MH5581234d46,19.9167,73.35,Palghar,Mokhada,0.02,measured,Mokhada,Unconfined,6.85,77,2000-01-15,2022-11-15
MH61a2339454,20.0569,73.0389,Palghar,Dahanu,0.02,measured,Shilonda,Unconfined,7.0,79,2000-01-15,2022-08-15
MH5f9ded1c0f,19.3478,72.7861,Palghar,Vasai,0.02,district_modal,Sandor,-,5.1,67,2000-01-15,2019-05-15
MH16d37bad55,20.1042,73.0083,Palghar,Talasari,0.02,measured,Udhwa,Unconfined,7.0,82,2000-01-15,2022-11-15
MHebc554b55f,19.3583,72.8833,Palghar,Vasai,0.02,district_modal,Wafana,-,8.75,55,2000-01-15,2019-05-15
MH08e30e4bd0,19.55,76.4833,Parbhani,Pathri,0.02,nearest_well,Chikhalthana,Unconfined,21.0,84,2000-01-15,2023-05-15
MH6b2d46ca10,19.5394,76.9444,Parbhani,Jintur,0.02,nearest_well,Gojegaon,Unconfined,9.6,82,2000-01-15,2023-05-15
MH6dbf4f571b,19.6167,76.6833,Parbhani,Jintur,0.02,nearest_well,Jintur,Unconfined,15.43,79,2000-01-15,2023-05-15
MH8ab5fcc7fd,19.3875,76.6875,Parbhani,Parbhani,0.02,nearest_well,Kausdi,Semi-confined,70.0,76,2000-05-15,2023-05-15
MH71eff751bf,19.1167,76.7333,Parbhani,Parbhani,0.02,nearest_well,Kotamwadi,Unconfined,5.33,72,2000-01-15,2023-05-15
MH11ceae41b9,19.6833,76.7,Parbhani,Jintur,0.02,nearest_well,Mankeswar,Unconfined,10.1,84,2000-01-15,2023-05-15
MHa2231ba490,19.3,76.4833,Parbhani,Pathri,0.02,nearest_well,Manwat,Unconfined,12.75,84,2000-01-15,2023-05-15
MH51a54357ae,19.3681,76.4042,Parbhani,Pathri,0.02,nearest_well,Selu,Unconfined,22.0,85,2000-01-15,2023-05-15
MH7d3c631282,19.175,76.7417,Parbhani,Parbhani,0.02,nearest_well,Singanapur,Unconfined,12.45,82,2000-01-15,2023-05-15
MHe98d08ea66,19.1333,76.9333,Parbhani,Parbhani,0.02,nearest_well,Todkalas,Unconfined,11.5,73,2000-01-15,2023-05-15
MHe78a5333d0,19.4022,72.8517,Palghar,Vasai,0.02,district_modal,Waliv,-,8.2,54,2000-01-15,2015-08-15
MH698a004270,19.1667,74.0833,Pune,Junnar,0.02,district_modal,Ale,-,16.7,52,2000-05-15,2014-08-15
MHa0305a67cb,19.1667,74.2167,Pune,Junnar,0.02,measured,Ane,Unconfined,14.21,78,2000-01-15,2023-05-15
MH22f63f19a7,19.1333,74.1931,Pune,Junnar,0.02,district_modal,Belhe,-,18.05,52,2000-01-15,2014-08-15
MHd92e760481,18.2667,74.7667,Pune,Indapur,0.02,measured,Bhadalwadi,Unconfined,7.8,75,2000-01-15,2023-05-15
MHd5589711cc,18.4964,73.72,Pune,Mulshi,0.02,district_modal,Bukum,Unconfined,11.0,74,2000-01-15,2023-05-15
MH01161d820b,18.6389,73.7889,Pune,Haveli,0.02,district_modal,Chinchwad,-,6.27,49,2000-05-15,2017-05-15
MH0c689eebf9,18.1006,74.4806,Pune,Baramati,0.02,measured,Dhumalwadi,Unconfined,16.0,79,2000-01-15,2023-05-15
MH5eed6c626b,18.0944,74.6111,Pune,Baramati,0.02,measured,Dorlewadi,Unconfined,7.31,82,2000-01-15,2023-05-15
MH05f8d06b73,18.2681,74.1708,Pune,Purandhar,0.02,measured,Jejuri,Unconfined,8.9,84,2000-01-15,2023-05-15
MHc7b425f88c,19.2061,73.8694,Pune,Junnar,0.02,measured,Junnar,Unconfined,24.0,80,2000-01-15,2023-05-15
MH4f08b597b4,19.0583,73.9611,Pune,Ambegaon,0.02,district_modal,Kalamb,-,12.14,71,2000-01-15,2019-11-15
MH853b5bca28,18.1361,74.2542,Pune,Baramati,0.02,measured,Karanje,Unconfined,10.4,85,2000-01-15,2023-05-15
MHfce5a41b9c,18.5108,74.33,Pune,Daund,0.02,district_modal,Khutbhav,Unconfined,30.0,55,2002-08-15,2023-05-15
MHf27c73fdb0,18.5819,73.5319,Pune,Mulshi,0.02,measured,Kolwan,Unconfined,4.3,80,2000-01-15,2023-05-15
MH572f33d823,18.7583,73.4181,Pune,Mawal,0.02,measured,Lonawala,Unconfined,10.72,83,2000-01-15,2023-05-15
MH07cd8c15a5,18.9028,74.0875,Pune,Ambegaon,0.02,measured,Loni (Ambegaon),Unconfined,9.65,82,2000-01-15,2023-05-15
MHa19eaaeedf,19.0667,73.925,Pune,Ambegaon,0.02,district_modal,Mahalunge Padval,Unconfined,33.0,40,2007-08-15,2020-08-15
MH7db9d2538a,19.1333,73.9833,Pune,Junnar,0.02,measured,Narayangaon,Unconfined,9.22,85,2000-01-15,2023-05-15
MH22efab708e,18.0833,74.9167,Pune,Indapur,0.02,measured,Nimbgaon-Ketke,Unconfined,13.54,76,2000-01-15,2023-05-15
MH2d0d9107cf,19.2708,73.9667,Pune,Junnar,0.02,measured,Otur,Unconfined,26.5,84,2000-01-15,2023-05-15
MH7bd781b76a,18.8358,74.0558,Pune,Ambegaon,0.02,district_modal,Pabal New,Unconfined,10.0,43,2009-11-15,2023-05-15
MHe0d367f68a,18.6333,74.0611,Pune,Haveli,0.02,measured,Parne,Unconfined,10.0,85,2000-01-15,2023-05-15
MH2582e061da,18.4333,74.4333,Pune,Daund,0.02,measured,Patas,Unconfined,5.36,84,2000-01-15,2023-05-15
MH0d1bb4b435,18.1111,74.2028,Pune,Purandhar,0.02,measured,Pimpri (Kh) Malvasti,Unconfined,7.97,86,2000-01-15,2023-05-15
MHe8925aa0db,18.5389,73.8458,Pune,Pune City,0.02,measured,Pune,Unconfined,12.2,85,2000-01-15,2023-05-15
